has_response_parameters,derived_dynamic_range,derived_log10_on_off_ratio,ucf_param_ymax,ucf_param_ymin,ucf_param_K,ucf_param_n,ucf_param_a,ucf_param_b,ucf_param_alpha,ucf_param_beta,ucf_param_tau_on,ucf_param_tau_off,uniprot_length,seq_valid,seq_length,protein_mw,protein_aromaticity,protein_instability_index,protein_isoelectric_point,protein_gravy,protein_charge_at_pH_7,protein_aa_frac_A,protein_aa_frac_C,protein_aa_frac_D,protein_aa_frac_E,protein_aa_frac_F,protein_aa_frac_G,protein_aa_frac_H,protein_aa_frac_I,protein_aa_frac_K,protein_aa_frac_L,protein_aa_frac_M,protein_aa_frac_N,protein_aa_frac_P,protein_aa_frac_Q,protein_aa_frac_R,protein_aa_frac_S,protein_aa_frac_T,protein_aa_frac_V,protein_aa_frac_W,protein_aa_frac_Y,instance_type_ucf_gate_or_circuit_fragment,instance_type_nan,ucf_record_type_models,ucf_record_type_response_functions,ucf_record_type_nan,gate_or_fragment_name_A1_AmtR,gate_or_fragment_name_A1_AmtR_a,gate_or_fragment_name_A1_AmtR_b,gate_or_fragment_name_A1_AmtR_model,gate_or_fragment_name_E1_BetI,gate_or_fragment_name_E1_BetI_a,gate_or_fragment_name_E1_BetI_b,gate_or_fragment_name_E1_BetI_model,gate_or_fragment_name_F1_AmeR,gate_or_fragment_name_F1_AmeR_model,gate_or_fragment_name_F2_AmeR,gate_or_fragment_name_F2_AmeR_model,gate_or_fragment_name_N1_LmrA,gate_or_fragment_name_N1_LmrA_model,gate_or_fragment_name_P1_PhlF,gate_or_fragment_name_P1_PhlF_a,gate_or_fragment_name_P1_PhlF_b,gate_or_fragment_name_P1_PhlF_model,gate_or_fragment_name_P1_QacR_a,gate_or_fragment_name_P1_QacR_b,gate_or_fragment_name_P1_QacR_model,gate_or_fragment_name_P2_PhlF,gate_or_fragment_name_P2_PhlF_model,gate_or_fragment_name_P3_PhlF,gate_or_fragment_name_P3_PhlF_model,gate_or_fragment_name_Q1_QacR,gate_or_fragment_name_Q1_QacR_a,gate_or_fragment_name_Q1_QacR_b,gate_or_fragment_name_Q1_QacR_model,gate_or_fragment_name_Q2_QacR,gate_or_fragment_name_Q2_QacR_model,gate_or_fragment_name_S1_SrpR,gate_or_fragment_name_S1_SrpR_model,gate_or_fragment_name_S2_SrpR,gate_or_fragment_name_S2_SrpR_model,gate_or_fragment_name_S3_SrpR,gate_or_fragment_name_S3_SrpR_model,gate_or_fragment_name_S4_SrpR,gate_or_fragment_name_S4_SrpR_model,gate_or_fragment_name_nan,uniprot_accession_A4GS74,uniprot_accession_H7C699,uniprot_accession_P0A0N4,uniprot_accession_P17446,uniprot_accession_P97046,uniprot_accession_Q7CWT2,uniprot_accession_Q9R9T9,uniprot_accession_nan,uniprot_id_A4GS74_9PSED,uniprot_id_BETI_ECOLI,uniprot_id_H7C699_CORGT,uniprot_id_LMRA_LACLM,uniprot_id_Q7CWT2_AGRFC,uniprot_id_QACR_STAAU,uniprot_id_SRPR_PSEPU,uniprot_id_nan,uniprot_entry_type_UniProtKB reviewed (Swiss-Prot),uniprot_entry_type_UniProtKB unreviewed (TrEMBL),uniprot_entry_type_nan,uniprot_protein_name_,uniprot_protein_name_HTH-type transcriptional regulator BetI,uniprot_protein_name_HTH-type transcriptional regulator QacR,uniprot_protein_name_HTH-type transcriptional regulator SrpR,uniprot_protein_name_Multidrug resistance ABC transporter ATP-binding and permease protein,uniprot_protein_name_nan,uniprot_gene_names_ameR,uniprot_gene_names_amtR,uniprot_gene_names_betI,uniprot_gene_names_lmrA,uniprot_gene_names_phlF,uniprot_gene_names_qacR,uniprot_gene_names_srpR,uniprot_gene_names_nan,uniprot_organism_Agrobacterium fabrum (strain C58 / ATCC 33970),uniprot_organism_Corynebacterium glutamicum,uniprot_organism_Escherichia coli (strain K12),uniprot_organism_Lactococcus lactis subsp. cremoris (strain MG1363),uniprot_organism_Pseudomonas putida,uniprot_organism_Pseudomonas sp. P97.30,uniprot_organism_Staphylococcus aureus,uniprot_organism_nan
1,3.73,1.7346855566025532,3.8,0.07,0.41,2.4,0.27939389800000003,0.10505753949999999,0.6432002990749837,0.4581999467137076,0.8,4.0,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,2.797014815,1.8418769069987,2.837857442,0.040842627,0.277844523,2.880416695,0.27939389800000003,0.10505753949999999,0.643200299,0.458199947,0.4,1.5,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,1.9958489999999998,0.9485352161613656,2.249049,0.2532,1.250808,3.776,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,195,1,195,21814.75580000001,0.05641025641025642,50.71025641025641,10.160362434387206,-0.2800000000000002,6.053779718801636,0.11794871794871796,0.0,0.04615384615384615,0.04615384615384615,0.025641025641025644,0.06153846153846154,0.03076923076923077,0.05641025641025641,0.025641025641025644,0.12820512820512822,0.0358974358974359,0.03076923076923077,0.03076923076923077,0.0717948717948718,0.09743589743589742,0.07692307692307693,0.05128205128205129,0.0358974358974359,0.015384615384615385,0.015384615384615385,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1,2.39,2.380211241711606,2.4,0.01,0.05,2.7,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2.77,1.9700367766225568,2.8,0.03,0.21,2.4,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,4.480374,2.0754252932359982,4.518354,0.03798,0.970389,4.3237,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,4.480374,2.0754252932359982,4.518354,0.03798,0.970389,4.3237,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2.2380000000000004,3.0492180226701815,2.24,0.002,0.19,3.36,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,0.0,0.0,0.01,0.01,1.0,1.0,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2.39,2.380211241711606,2.4,0.01,0.05,2.7,0.27939389800000003,0.10505753949999999,0.3748404992150903,0.43564010137683185,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2.77,1.9700367766225568,2.8,0.03,0.21,2.4,0.27939389800000003,0.10505753949999999,0.3748404992150903,0.43564010137683185,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,4.480374,2.0754252932359982,4.518354,0.03798,0.970389,4.3237,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,2.2380000000000004,3.0492180226701815,2.24,0.002,0.19,3.36,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,188,1,188,22174.026800000014,0.13297872340425532,34.62882978723405,8.311538124084475,-0.5787234042553195,1.765662758626796,0.0425531914893617,0.010638297872340425,0.015957446808510637,0.10638297872340426,0.04787234042553192,0.0425531914893617,0.015957446808510637,0.09042553191489361,0.12234042553191489,0.09042553191489361,0.015957446808510637,0.12234042553191489,0.005319148936170213,0.031914893617021274,0.010638297872340425,0.04787234042553192,0.05851063829787234,0.03723404255319149,0.015957446808510637,0.06914893617021277,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,3.7399999999999998,1.8016323462331665,3.8,0.06,0.07,1.6,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,3.101389402,1.9496514832917038,3.13661101,0.035221608,0.047427884,1.656171138,0.274797631,1.0,0.2839901653137192,0.11755699456950987,0.8,4.0,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2.0528190000000004,1.9142108914013778,2.078139,0.02532,0.147489,1.698,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2.0528190000000004,1.9142108914013778,2.078139,0.02532,0.147489,1.698,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,3.7399999999999998,1.8016323462331665,3.8,0.06,0.07,1.6,0.27939389800000003,0.10505753949999999,0.2747976308366057,1.0,0.8,4.0,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,3.101389402,1.9496514832917038,3.13661101,0.035221608,0.047427884,1.656171138,0.27939389800000003,0.10505753949999999,0.274797631,1.0,0.9,2.5,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2.0528190000000004,1.9142108914013778,2.078139,0.02532,0.147489,1.698,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,222,1,222,24380.54820000001,0.058558558558558564,48.4963963963964,5.477880668640137,-0.15000000000000005,-5.099069122932416,0.12162162162162161,0.0,0.05405405405405405,0.08108108108108109,0.031531531531531536,0.04954954954954955,0.018018018018018018,0.05405405405405405,0.036036036036036036,0.11711711711711711,0.022522522522522525,0.018018018018018018,0.06306306306306307,0.027027027027027025,0.07657657657657657,0.07657657657657657,0.06756756756756757,0.05855855855855856,0.009009009009009009,0.018018018018018018,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,2.0,1.0413926851582251,2.2,0.2,0.18,2.1,0.27939389800000003,0.10505753949999999,0.2839901653137192,0.11755699456950987,0.8,4.0,590,1,590,64616.395900000236,0.07457627118644067,31.7347627118644,5.889224433898924,0.20559322033898358,-6.546516738985581,0.08135593220338982,0.0,0.04237288135593221,0.0576271186440678,0.04406779661016949,0.08305084745762711,0.01694915254237288,0.08813559322033898,0.04915254237288136,0.10847457627118644,0.04576271186440678,0.03389830508474576,0.0288135593220339,0.04576271186440678,0.03898305084745762,0.07796610169491525,0.05423728813559322,0.07288135593220339,0.00847457627118644,0.022033898305084745,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1.188165807,1.2142123569339045,1.265439,0.077273193,0.093521178,1.754564179,0.283990165,1.0,0.2839901653137192,0.11755699456950987,0.8,4.0,590,1,590,64616.395900000236,0.07457627118644067,31.7347627118644,5.889224433898924,0.20559322033898358,-6.546516738985581,0.08135593220338982,0.0,0.04237288135593221,0.0576271186440678,0.04406779661016949,0.08305084745762711,0.01694915254237288,0.08813559322033898,0.04915254237288136,0.10847457627118644,0.04576271186440678,0.03389830508474576,0.0288135593220339,0.04576271186440678,0.03898305084745762,0.07796610169491525,0.05423728813559322,0.07288135593220339,0.00847457627118644,0.022033898305084745,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,2.0,1.0413926851582251,2.2,0.2,0.18,2.1,0.27939389800000003,0.10505753949999999,0.2839901653137192,1.0,0.8,4.0,590,1,590,64616.395900000236,0.07457627118644067,31.7347627118644,5.889224433898924,0.20559322033898358,-6.546516738985581,0.08135593220338982,0.0,0.04237288135593221,0.0576271186440678,0.04406779661016949,0.08305084745762711,0.01694915254237288,0.08813559322033898,0.04915254237288136,0.10847457627118644,0.04576271186440678,0.03389830508474576,0.0288135593220339,0.04576271186440678,0.03898305084745762,0.07796610169491525,0.05423728813559322,0.07288135593220339,0.00847457627118644,0.022033898305084745,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,1.188165807,1.2142123569339045,1.265439,0.077273193,0.093521178,1.754564179,0.27939389800000003,0.10505753949999999,0.283990165,1.0,1.0,1.3,590,1,590,64616.395900000236,0.07457627118644067,31.7347627118644,5.889224433898924,0.20559322033898358,-6.546516738985581,0.08135593220338982,0.0,0.04237288135593221,0.0576271186440678,0.04406779661016949,0.08305084745762711,0.01694915254237288,0.08813559322033898,0.04915254237288136,0.10847457627118644,0.04576271186440678,0.03389830508474576,0.0288135593220339,0.04576271186440678,0.03898305084745762,0.07796610169491525,0.05423728813559322,0.07288135593220339,0.00847457627118644,0.022033898305084745,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
